Market,date,modal_price,min_price,max_price
Machilipatnam,2005-12-30,1325.0,1010,1600
Machilipatnam,2005-12-31,1275.0,1000,1600
Machilipatnam,2006-01-02,1550.0,1550,1600
Machilipatnam,2006-01-05,1550.0,1550,1600
Machilipatnam,2006-01-06,1275.0,1000,1600
Machilipatnam,2006-01-07,1500.0,1500,1600
Machilipatnam,2006-01-08,1500.0,1500,1600
Machilipatnam,2006-01-09,1500.0,1500,1600
Machilipatnam,2006-01-10,1550.0,1550,1600
Machilipatnam,2006-01-16,1275.0,1000,1600
Machilipatnam,2006-01-17,1000.0,1000,1000
Machilipatnam,2006-01-18,1250.0,950,1600
Machilipatnam,2006-01-19,1550.0,1550,1600
Machilipatnam,2006-01-20,900.0,900,950
Machilipatnam,2006-01-21,1200.0,900,1600
Machilipatnam,2006-01-23,1500.0,1500,1600
Machilipatnam,2006-01-24,900.0,900,950
Machilipatnam,2006-01-25,1225.0,900,1600
Machilipatnam,2006-01-26,1225.0,900,1600
Machilipatnam,2006-01-27,900.0,900,950
Machilipatnam,2006-01-28,1225.0,900,1600
Machilipatnam,2006-01-29,1225.0,900,1600
Machilipatnam,2006-01-30,1225.0,900,1600
Machilipatnam,2006-02-13,1280.0,1280,1300
Machilipatnam,2006-02-14,1125.0,950,1350
Machilipatnam,2006-02-15,950.0,950,1000
Machilipatnam,2006-02-16,1300.0,1300,1350
Machilipatnam,2006-02-18,1125.0,950,1350
Machilipatnam,2006-02-19,950.0,950,1000
Machilipatnam,2006-02-21,950.0,950,1000
Machilipatnam,2006-02-22,1300.0,1300,1350
Machilipatnam,2006-02-23,1125.0,950,1350
Machilipatnam,2006-02-24,1125.0,950,1350
Machilipatnam,2006-02-25,1125.0,950,1350
Machilipatnam,2006-03-01,950.0,950,1000
Machilipatnam,2006-03-02,1125.0,950,1350
Machilipatnam,2006-03-03,1125.0,950,1350
Machilipatnam,2006-03-04,1125.0,950,1350
Machilipatnam,2006-03-08,1150.0,1000,1350
Machilipatnam,2006-03-09,1150.0,1000,1350
Machilipatnam,2006-03-10,1150.0,1000,1350
Machilipatnam,2006-03-11,1125.0,950,1350
Machilipatnam,2006-03-12,1300.0,1300,1350
Machilipatnam,2006-03-13,1300.0,1300,1350
Machilipatnam,2006-03-14,1150.0,1000,1350
Machilipatnam,2006-03-15,1150.0,1000,1350
Machilipatnam,2006-03-16,1000.0,1000,1050
Machilipatnam,2006-03-17,1150.0,1000,1350
Machilipatnam,2006-03-21,1300.0,1300,1500
Machilipatnam,2006-03-22,1150.0,1000,1500
Machilipatnam,2006-03-23,1150.0,1000,1350
Machilipatnam,2006-03-24,1150.0,1000,1350
Machilipatnam,2006-03-25,1150.0,1000,1500
Machilipatnam,2006-03-26,1300.0,1300,1500
Machilipatnam,2006-03-28,1000.0,1000,1050
Machilipatnam,2006-03-29,1150.0,1000,1350
Machilipatnam,2006-03-30,1150.0,1000,1500
Machilipatnam,2006-03-31,1300.0,1300,1500
Machilipatnam,2006-04-01,1150.0,1000,1500
Machilipatnam,2006-04-02,1150.0,1000,1500
Machilipatnam,2006-04-06,1150.0,1000,1500
Machilipatnam,2006-04-10,1150.0,1000,1500
Machilipatnam,2006-04-12,1150.0,1000,1500
Machilipatnam,2006-04-13,1300.0,1300,1500
Machilipatnam,2006-04-15,1300.0,1300,1500
Machilipatnam,2006-04-17,1150.0,1000,1500
Machilipatnam,2006-04-18,1300.0,1300,1500
Machilipatnam,2006-04-19,1150.0,1000,1500
Machilipatnam,2006-04-20,1450.0,1450,1500
Machilipatnam,2006-04-21,1450.0,1450,1500
Machilipatnam,2006-04-22,1200.0,950,1500
Machilipatnam,2006-04-25,1450.0,1450,1500
Machilipatnam,2006-04-26,950.0,950,1000
Machilipatnam,2006-04-27,1450.0,1450,1500
Machilipatnam,2006-04-28,1200.0,950,1500
Machilipatnam,2006-04-29,1200.0,950,1500
Machilipatnam,2006-04-30,950.0,950,1000
Machilipatnam,2006-05-01,1200.0,950,1500
Machilipatnam,2006-05-02,1200.0,950,1500
Machilipatnam,2006-05-03,1200.0,950,1500
Machilipatnam,2006-05-04,1200.0,950,1500
Machilipatnam,2006-05-06,1225.0,1000,1500
Machilipatnam,2006-05-09,1450.0,1450,1500
Machilipatnam,2006-05-10,1450.0,1450,1500
Machilipatnam,2006-05-11,1000.0,1000,1050
Machilipatnam,2006-05-12,1225.0,1000,1500
Machilipatnam,2006-05-16,1225.0,1000,1500
Machilipatnam,2006-05-17,1225.0,1000,1500
Machilipatnam,2006-05-18,1250.0,1000,1600
Machilipatnam,2006-05-19,1250.0,1000,1600
Machilipatnam,2006-05-20,1250.0,1000,1600
Machilipatnam,2006-05-23,1500.0,1500,1600
Machilipatnam,2006-05-24,1250.0,1000,1600
Machilipatnam,2006-05-25,1250.0,1000,1600
Machilipatnam,2006-05-26,1250.0,1000,1600
Machilipatnam,2006-05-27,1250.0,1000,1600
Machilipatnam,2006-05-28,1500.0,1500,1600
Machilipatnam,2006-05-29,1500.0,1500,1600
Machilipatnam,2006-05-30,1250.0,1000,1600
Machilipatnam,2006-05-31,1500.0,1500,1600
Machilipatnam,2006-06-01,1250.0,1000,1600
Machilipatnam,2006-06-02,1250.0,1000,1600
Machilipatnam,2006-06-03,1500.0,1500,1600
Machilipatnam,2006-06-06,1250.0,1000,1600
Machilipatnam,2006-06-07,1250.0,1000,1600
Machilipatnam,2006-06-08,1500.0,1500,1600
Machilipatnam,2006-06-09,1250.0,1000,1600
Machilipatnam,2006-06-13,1300.0,1000,1600
Machilipatnam,2006-06-14,1300.0,1000,1600
Machilipatnam,2006-06-15,1300.0,1000,1600
Machilipatnam,2006-06-16,1000.0,1000,1050
Machilipatnam,2006-06-17,1000.0,1000,1050
Machilipatnam,2006-06-19,1000.0,1000,1100
Machilipatnam,2006-06-21,1337.5,1000,1675
Machilipatnam,2006-06-22,1675.0,1650,1675
Machilipatnam,2006-06-23,1337.5,1000,1675
Machilipatnam,2006-06-24,1325.0,1000,1675
Machilipatnam,2006-06-26,1325.0,1000,1700
Machilipatnam,2006-06-27,1650.0,1650,1700
Machilipatnam,2006-06-28,1300.0,950,1700
Machilipatnam,2006-06-29,1650.0,1650,1700
Machilipatnam,2006-06-30,1250.0,950,1600
Machilipatnam,2006-07-03,950.0,950,1000
Machilipatnam,2006-07-04,950.0,950,1000
Machilipatnam,2006-07-06,1250.0,950,1600
Machilipatnam,2006-07-07,1250.0,950,1600
Machilipatnam,2006-07-13,1250.0,950,1600
Machilipatnam,2006-07-14,1225.0,950,1600
Machilipatnam,2006-07-15,1225.0,950,1600
Machilipatnam,2006-07-17,1225.0,950,1600
Machilipatnam,2006-07-18,1225.0,950,1600
Machilipatnam,2006-07-19,1225.0,950,1600
Machilipatnam,2006-07-20,1225.0,950,1600
Machilipatnam,2006-07-21,1500.0,1500,1600
Machilipatnam,2006-07-22,1225.0,950,1600
Machilipatnam,2006-07-24,1225.0,950,1600
Machilipatnam,2006-07-25,950.0,950,1000
Machilipatnam,2006-07-26,1500.0,1500,1600
Machilipatnam,2006-07-27,1225.0,950,1600
Machilipatnam,2006-07-28,1225.0,950,1600
Machilipatnam,2006-07-29,1500.0,1500,1600
Machilipatnam,2006-07-31,1225.0,950,1600
Machilipatnam,2006-08-01,1225.0,950,1600
Machilipatnam,2006-08-02,950.0,950,1000
Machilipatnam,2006-08-03,1225.0,950,1600
Machilipatnam,2006-08-04,1500.0,1500,1600
Machilipatnam,2006-08-07,1225.0,950,1600
Machilipatnam,2006-08-08,1225.0,950,1600
Machilipatnam,2006-08-11,950.0,950,1000
Machilipatnam,2006-08-12,1225.0,950,1600
Machilipatnam,2006-08-14,1500.0,1500,1600
Machilipatnam,2006-08-17,1500.0,1500,1600
Machilipatnam,2006-08-18,1225.0,950,1600
Machilipatnam,2006-08-19,1225.0,950,1600
Machilipatnam,2006-08-21,1225.0,950,1600
Machilipatnam,2006-08-22,1225.0,950,1600
Machilipatnam,2006-08-28,1240.0,980,1600
Machilipatnam,2006-08-30,1240.0,980,1600
Machilipatnam,2006-08-31,1500.0,1500,1600
Machilipatnam,2006-09-01,1500.0,1500,1600
Machilipatnam,2006-09-04,1500.0,1500,1600
Machilipatnam,2006-09-05,1240.0,980,1600
Machilipatnam,2006-09-06,1240.0,980,1600
Machilipatnam,2006-09-07,1500.0,1500,1600
Machilipatnam,2006-09-08,1240.0,980,1600
Machilipatnam,2006-09-11,1240.0,980,1600
Machilipatnam,2006-09-12,950.0,950,1000
Machilipatnam,2006-09-13,1250.0,950,1600
Machilipatnam,2006-09-14,1550.0,1550,1600
Machilipatnam,2006-09-15,1250.0,950,1600
Machilipatnam,2006-09-16,1550.0,1550,1600
Machilipatnam,2006-09-18,1250.0,950,1600
Machilipatnam,2006-09-20,1250.0,950,1600
Machilipatnam,2006-09-21,1250.0,950,1600
Machilipatnam,2006-09-22,950.0,950,1000
Machilipatnam,2006-09-23,1250.0,950,1600
Machilipatnam,2006-09-26,1250.0,950,1600
Machilipatnam,2006-09-27,1250.0,950,1600
Machilipatnam,2006-09-29,1250.0,950,1600
Machilipatnam,2006-10-03,1250.0,950,1600
Machilipatnam,2006-10-04,1300.0,1000,1650
Machilipatnam,2006-10-05,1300.0,1000,1650
Machilipatnam,2006-10-06,1300.0,1000,1650
Machilipatnam,2006-10-07,1300.0,1000,1650
Machilipatnam,2006-10-09,1000.0,1000,1050
Machilipatnam,2006-10-10,1300.0,1000,1650
Machilipatnam,2006-10-11,1300.0,1000,1650
Machilipatnam,2006-10-12,1300.0,1000,1650
Machilipatnam,2006-10-13,1000.0,1000,1050
Machilipatnam,2006-10-16,1000.0,1000,1050
Machilipatnam,2006-10-17,1000.0,1000,1050
Machilipatnam,2006-10-18,1300.0,1000,1650
Machilipatnam,2006-10-20,1300.0,1000,1650
Machilipatnam,2006-10-23,1300.0,1000,1650
Machilipatnam,2006-10-24,1300.0,1000,1650
Machilipatnam,2006-10-27,1300.0,1000,1650
Machilipatnam,2006-10-28,1275.0,950,1650
Machilipatnam,2006-10-30,1275.0,950,1650
Machilipatnam,2006-11-02,1275.0,950,1650
Machilipatnam,2006-11-03,1275.0,950,1650
Machilipatnam,2006-11-04,1275.0,950,1650
Machilipatnam,2006-11-06,950.0,950,1025
Machilipatnam,2006-11-07,1275.0,950,1650
Machilipatnam,2006-11-09,1275.0,950,1650
Machilipatnam,2006-11-10,1275.0,950,1650
Machilipatnam,2006-11-13,1275.0,950,1650
Machilipatnam,2006-11-14,1275.0,950,1650
Machilipatnam,2006-11-15,1275.0,950,1650
Machilipatnam,2006-11-16,1300.0,1000,1650
Machilipatnam,2006-11-17,1300.0,1000,1650
Machilipatnam,2006-11-18,1300.0,1000,1650
Machilipatnam,2006-11-20,1300.0,1000,1650
Machilipatnam,2006-11-21,1300.0,1000,1650
Machilipatnam,2006-11-22,1000.0,1000,1025
Machilipatnam,2006-12-02,1300.0,1000,1650
Machilipatnam,2006-12-12,1300.0,1000,1650
Machilipatnam,2006-12-18,1010.0,1010,1030
Machilipatnam,2006-12-21,1010.0,1010,1030
Machilipatnam,2006-12-22,1315.0,1010,1650
Machilipatnam,2006-12-27,1000.0,1000,1020
Machilipatnam,2006-12-28,1300.0,1000,1700
Machilipatnam,2006-12-29,1300.0,1000,1700
Machilipatnam,2007-01-03,1300.0,1000,1700
Machilipatnam,2007-01-04,1400.0,1000,1700
Machilipatnam,2007-01-05,1400.0,1000,1700
Machilipatnam,2007-01-08,1400.0,1000,1700
Machilipatnam,2007-01-09,1000.0,1000,1050
Machilipatnam,2007-01-10,1400.0,1000,1700
Machilipatnam,2007-01-11,1300.0,1000,1700
Machilipatnam,2007-01-12,1400.0,1000,1700
Machilipatnam,2007-01-16,1400.0,1000,1700
Machilipatnam,2007-01-17,1300.0,1000,1700
Machilipatnam,2007-01-19,1100.0,1100,1150
Machilipatnam,2007-01-20,1350.0,1100,1700
Machilipatnam,2007-01-22,1350.0,1100,1700
Machilipatnam,2007-01-23,1350.0,1100,1700
Machilipatnam,2007-01-24,1433.3333333333333,1100,1700
Machilipatnam,2007-01-29,1350.0,1100,1700
Machilipatnam,2007-02-02,1100.0,1100,1150
Machilipatnam,2007-02-03,1400.0,1100,1750
Machilipatnam,2007-02-08,1350.0,1100,1700
Machilipatnam,2007-02-12,1433.3333333333333,1100,1700
Machilipatnam,2007-02-13,1350.0,1100,1700
Machilipatnam,2007-02-14,1100.0,1100,1150
Machilipatnam,2007-02-15,1433.3333333333333,1100,1700
Machilipatnam,2007-02-17,1350.0,1100,1700
Machilipatnam,2007-02-19,1200.0,1050,1400
Machilipatnam,2007-02-20,1200.0,1050,1400
Machilipatnam,2007-02-22,1200.0,1050,1400
Machilipatnam,2007-02-23,1050.0,1050,1100
Machilipatnam,2007-02-26,1250.0,1050,1400
Machilipatnam,2007-02-27,1200.0,1050,1400
Machilipatnam,2007-02-28,1200.0,1050,1400
Machilipatnam,2007-03-01,1050.0,1050,1100
Machilipatnam,2007-03-02,1050.0,1050,1100
Machilipatnam,2007-03-03,1250.0,1050,1400
Machilipatnam,2007-03-05,1250.0,1050,1400
Machilipatnam,2007-03-06,1200.0,1050,1400
Machilipatnam,2007-03-07,1250.0,1050,1400
Machilipatnam,2007-03-09,1200.0,1050,1400
Machilipatnam,2007-03-12,1050.0,1050,1100
Machilipatnam,2007-03-13,1050.0,1050,1100
Machilipatnam,2007-03-14,1200.0,1050,1400
Machilipatnam,2007-03-15,1200.0,1050,1400
Machilipatnam,2007-03-16,1250.0,1050,1400
Machilipatnam,2007-03-17,1200.0,1050,1400
Machilipatnam,2007-03-18,1200.0,1050,1400
Machilipatnam,2007-03-19,1200.0,1050,1400
Machilipatnam,2007-03-20,1050.0,1050,1100
Machilipatnam,2007-03-21,1250.0,1050,1400
Machilipatnam,2007-03-22,1200.0,1050,1400
Machilipatnam,2007-03-23,1200.0,1050,1400
Machilipatnam,2007-03-24,1200.0,1050,1400
Machilipatnam,2007-03-26,1200.0,1050,1400
Machilipatnam,2007-03-28,1200.0,1050,1400
Machilipatnam,2007-03-29,1050.0,1050,1100
Machilipatnam,2007-03-30,1200.0,1050,1400
Machilipatnam,2007-04-02,1200.0,1050,1400
Machilipatnam,2007-04-04,1050.0,1050,1100
Machilipatnam,2007-04-05,1050.0,1050,1100
Machilipatnam,2007-04-07,1200.0,1050,1400
Machilipatnam,2007-04-09,1250.0,1050,1400
Machilipatnam,2007-04-10,1225.0,1050,1500
Machilipatnam,2007-04-11,1225.0,1050,1500
Machilipatnam,2007-04-12,1176.6666666666667,950,1300
Machilipatnam,2007-04-13,1000.0,950,1000
Machilipatnam,2007-04-16,1135.0,980,1300
Machilipatnam,2007-04-17,1135.0,980,1300
Machilipatnam,2007-04-18,1145.0,980,1300
Machilipatnam,2007-04-19,980.0,980,1000
Machilipatnam,2007-04-20,1135.0,980,1300
Machilipatnam,2007-04-21,1135.0,980,1300
Machilipatnam,2007-04-23,1135.0,980,1300
Machilipatnam,2007-04-24,980.0,980,1000
Machilipatnam,2007-04-25,1135.0,980,1300
Machilipatnam,2007-04-26,1186.6666666666667,980,1300
Machilipatnam,2007-04-27,1000.0,1000,1100
Machilipatnam,2007-04-28,1150.0,1000,1600
Machilipatnam,2007-04-30,1150.0,1000,1600
Machilipatnam,2007-05-01,1150.0,1000,1600
Machilipatnam,2007-05-07,1150.0,1000,1600
Machilipatnam,2007-05-08,1150.0,1000,1600
Machilipatnam,2007-05-11,1150.0,1000,1600
Machilipatnam,2007-05-13,1150.0,1000,1600
Machilipatnam,2007-05-14,1183.3333333333333,950,1400
Machilipatnam,2007-05-15,1183.3333333333333,950,1400
Machilipatnam,2007-05-16,1183.3333333333333,950,1600
Machilipatnam,2007-05-18,1125.0,950,1600
Machilipatnam,2007-05-19,1125.0,950,1600
Machilipatnam,2007-05-22,1125.0,950,1600
Machilipatnam,2007-05-23,1125.0,950,1600
Machilipatnam,2007-05-25,1125.0,950,1600
Machilipatnam,2007-05-28,1125.0,950,1600
Machilipatnam,2007-05-29,1125.0,950,1600
Machilipatnam,2007-05-30,1200.0,1000,1650
Machilipatnam,2007-05-31,1200.0,1000,1650
Machilipatnam,2007-06-03,1200.0,1000,1650
Machilipatnam,2007-06-05,1200.0,1000,1650
Machilipatnam,2007-06-06,1200.0,1000,1650
Machilipatnam,2007-06-08,1200.0,1000,1650
Machilipatnam,2007-06-11,1200.0,1000,1650
Machilipatnam,2007-06-12,1200.0,1000,1650
Machilipatnam,2007-06-13,1000.0,1000,1050
Machilipatnam,2007-06-14,1175.0,950,1450
Machilipatnam,2007-06-15,1175.0,950,1450
Machilipatnam,2007-06-16,1175.0,950,1450
Machilipatnam,2007-06-20,1175.0,950,1450
Machilipatnam,2007-06-21,1175.0,950,1450
Machilipatnam,2007-06-25,1175.0,950,1450
Machilipatnam,2007-06-26,1175.0,950,1450
Machilipatnam,2007-06-28,1175.0,950,1450
Machilipatnam,2007-06-29,1175.0,950,1450
Machilipatnam,2007-06-30,1175.0,950,1450
Machilipatnam,2007-07-01,1175.0,950,1450
Machilipatnam,2007-07-02,1175.0,950,1450
Machilipatnam,2007-07-03,1175.0,950,1450
Machilipatnam,2007-07-06,1175.0,1000,1400
Machilipatnam,2007-07-10,1175.0,1000,1400
Machilipatnam,2007-07-12,1175.0,1000,1460
Machilipatnam,2007-07-13,1175.0,1000,1460
Machilipatnam,2007-07-14,1175.0,1000,1460
Machilipatnam,2007-07-16,1175.0,1000,1460
Machilipatnam,2007-07-17,1175.0,1000,1460
Machilipatnam,2007-07-18,1175.0,1000,1460
Machilipatnam,2007-07-19,1175.0,1000,1460
Machilipatnam,2007-07-20,1175.0,1000,1460
Machilipatnam,2007-07-21,1175.0,1000,1460
Machilipatnam,2007-07-23,1175.0,1000,1460
Machilipatnam,2007-07-24,1175.0,1000,1460
Machilipatnam,2007-07-26,1175.0,1000,1460
Machilipatnam,2007-07-27,1175.0,1000,1460
Machilipatnam,2007-07-28,1175.0,1000,1460
Machilipatnam,2007-07-29,1175.0,1000,1460
Machilipatnam,2007-07-30,1175.0,1000,1460
Machilipatnam,2007-07-31,1175.0,1000,1460
Machilipatnam,2007-08-01,1200.0,1000,1500
Machilipatnam,2007-08-02,1200.0,1000,1500
Machilipatnam,2007-08-03,1200.0,1000,1500
Machilipatnam,2007-08-04,1200.0,1000,1500
Machilipatnam,2007-08-09,1200.0,1050,1450
Machilipatnam,2007-08-10,1200.0,1050,1450
Machilipatnam,2007-08-11,1200.0,1050,1450
Machilipatnam,2007-08-12,1200.0,1050,1450
Machilipatnam,2007-08-16,1200.0,1050,1450
Machilipatnam,2007-08-17,1200.0,1050,1450
Machilipatnam,2007-08-18,1200.0,1050,1450
Machilipatnam,2007-08-20,1200.0,1050,1450
Machilipatnam,2007-08-21,1200.0,1050,1450
Machilipatnam,2007-08-22,1200.0,1050,1450
Machilipatnam,2007-08-23,1200.0,1050,1450
Machilipatnam,2007-08-24,1200.0,1050,1450
Machilipatnam,2007-08-28,1200.0,1050,1450
Machilipatnam,2007-08-29,1200.0,1050,1450
Machilipatnam,2007-08-30,1200.0,1050,1450
Machilipatnam,2007-08-31,1200.0,1050,1450
Machilipatnam,2007-09-01,1200.0,1050,1450
Machilipatnam,2007-09-03,1200.0,1050,1450
Machilipatnam,2007-09-04,1200.0,1050,1450
Machilipatnam,2007-09-06,1200.0,1050,1450
Machilipatnam,2007-09-07,1200.0,1050,1450
Machilipatnam,2007-09-09,1225.0,1000,1550
Machilipatnam,2007-09-10,1225.0,1000,1550
Machilipatnam,2007-09-11,1225.0,1000,1550
Machilipatnam,2007-09-12,1225.0,1000,1550
Machilipatnam,2007-09-13,1225.0,1000,1550
Machilipatnam,2007-09-14,1225.0,1000,1550
Machilipatnam,2007-09-17,1225.0,1000,1550
Machilipatnam,2007-09-18,1225.0,1000,1550
Machilipatnam,2007-09-19,1225.0,1000,1550
Machilipatnam,2007-09-20,1225.0,1000,1550
Machilipatnam,2007-09-21,1225.0,1050,1500
Machilipatnam,2007-09-22,1225.0,1050,1500
Machilipatnam,2007-09-24,1225.0,1050,1500
Machilipatnam,2007-09-25,1225.0,1050,1500
Machilipatnam,2007-09-27,1225.0,1050,1500
Machilipatnam,2007-09-28,1225.0,1050,1500
Machilipatnam,2007-09-30,1250.0,1050,1500
Machilipatnam,2007-10-01,1250.0,1050,1500
Machilipatnam,2007-10-03,1250.0,1050,1500
Machilipatnam,2007-10-04,1250.0,1050,1500
Machilipatnam,2007-10-05,1250.0,1050,1500
Machilipatnam,2007-10-06,1250.0,1050,1500
Machilipatnam,2007-10-07,1250.0,1050,1500
Machilipatnam,2007-10-08,1250.0,1050,1500
Machilipatnam,2007-10-09,1250.0,1050,1500
Machilipatnam,2007-10-10,1250.0,1050,1500
Machilipatnam,2007-10-11,1100.0,1000,1550
Machilipatnam,2007-10-12,1100.0,1000,1550
Machilipatnam,2007-10-15,1100.0,1000,1550
Machilipatnam,2007-10-16,1200.0,1000,1600
Machilipatnam,2007-10-17,1200.0,1000,1600
Machilipatnam,2007-10-18,1200.0,1000,1600
Machilipatnam,2007-10-19,1200.0,1000,1600
Machilipatnam,2007-10-20,1200.0,1000,1600
Machilipatnam,2007-10-22,1200.0,1000,1600
Machilipatnam,2007-10-23,1200.0,1000,1600
Machilipatnam,2007-10-25,1200.0,1000,1600
Machilipatnam,2007-10-26,1200.0,1000,1600
Machilipatnam,2007-10-27,1200.0,1000,1600
Machilipatnam,2007-10-29,1200.0,1000,1600
Machilipatnam,2007-10-30,1200.0,1000,1600
Machilipatnam,2007-10-31,1200.0,1000,1600
Machilipatnam,2007-11-01,1200.0,1000,1600
Machilipatnam,2007-11-02,1200.0,1000,1600
Machilipatnam,2007-11-03,1200.0,1000,1600
Machilipatnam,2007-11-04,1200.0,1000,1600
Machilipatnam,2007-11-05,1200.0,1000,1600
Machilipatnam,2007-11-06,1200.0,1000,1600
Machilipatnam,2007-11-07,1200.0,1000,1600
Machilipatnam,2007-11-08,1200.0,1000,1600
Machilipatnam,2007-11-12,1200.0,1000,1600
Machilipatnam,2007-11-13,1300.0,1100,1700
Machilipatnam,2007-11-14,1300.0,1100,1700
Machilipatnam,2007-11-15,1300.0,1100,1700
Machilipatnam,2007-11-16,1300.0,1100,1700
Machilipatnam,2007-11-17,1300.0,1100,1700
Machilipatnam,2007-11-19,1300.0,1100,1700
Machilipatnam,2007-11-20,1300.0,1100,1700
Machilipatnam,2007-11-21,1300.0,1100,1700
Machilipatnam,2007-11-22,1300.0,1100,1700
Machilipatnam,2007-11-23,1300.0,1100,1700
Machilipatnam,2007-11-24,1300.0,1100,1700
Machilipatnam,2007-11-26,1300.0,1100,1700
Machilipatnam,2007-11-27,1300.0,1100,1700
Machilipatnam,2007-11-28,1300.0,1100,1700
Machilipatnam,2007-11-29,1300.0,1100,1700
Machilipatnam,2007-11-30,1300.0,1100,1700
Machilipatnam,2007-12-01,1350.0,1200,1700
Machilipatnam,2007-12-03,1350.0,1200,1700
Machilipatnam,2007-12-06,1350.0,1200,1700
Machilipatnam,2007-12-07,1350.0,1200,1700
Machilipatnam,2007-12-09,1350.0,1200,1700
Machilipatnam,2007-12-10,1350.0,1200,1600
Machilipatnam,2007-12-11,1350.0,1200,1600
Machilipatnam,2007-12-12,1350.0,1200,1600
Machilipatnam,2007-12-13,1350.0,1200,1600
Machilipatnam,2007-12-14,1350.0,1200,1600
Machilipatnam,2007-12-15,1525.0,1450,1800
Machilipatnam,2007-12-17,1525.0,1450,1800
Machilipatnam,2007-12-18,1525.0,1450,1800
Machilipatnam,2007-12-19,1525.0,1450,1800
Machilipatnam,2007-12-20,1525.0,1450,1800
Machilipatnam,2007-12-21,1525.0,1450,1800
Machilipatnam,2007-12-22,1525.0,1450,1800
Machilipatnam,2007-12-24,1600.0,1600,1800
Machilipatnam,2007-12-26,1375.0,1150,1800
Machilipatnam,2007-12-27,1375.0,1150,1800
Machilipatnam,2008-01-01,1458.3333333333333,1175,1800
Machilipatnam,2008-01-02,1600.0,1600,1800
Machilipatnam,2008-01-04,1600.0,1600,1800
Machilipatnam,2008-01-17,1300.0,1250,1500
Machilipatnam,2008-01-18,1300.0,1250,1500
Machilipatnam,2008-01-23,1300.0,1250,1500
Machilipatnam,2008-01-24,1325.0,1250,1500
Machilipatnam,2008-01-26,1300.0,1250,1500
Machilipatnam,2008-01-27,1300.0,1250,1500
Machilipatnam,2008-01-28,1300.0,1250,1500
Machilipatnam,2008-01-29,1325.0,1250,1500
Machilipatnam,2008-01-30,1350.0,1250,1450
Machilipatnam,2008-02-04,1300.0,1250,1450
Machilipatnam,2008-02-05,1325.0,1250,1450
Machilipatnam,2008-02-06,1325.0,1250,1450
Machilipatnam,2008-02-07,1325.0,1250,1450
Machilipatnam,2008-02-08,1300.0,1200,1450
Machilipatnam,2008-02-11,1266.6666666666667,1200,1450
Machilipatnam,2008-02-12,1300.0,1200,1450
Machilipatnam,2008-02-13,1333.3333333333333,1200,1450
Machilipatnam,2008-02-14,1275.0,1200,1450
Machilipatnam,2008-02-15,1275.0,1200,1450
Machilipatnam,2008-02-16,1275.0,1200,1450
Machilipatnam,2008-02-18,1250.0,1200,1450
Machilipatnam,2008-02-19,1250.0,1200,1450
Machilipatnam,2008-02-20,1275.0,1200,1450
Machilipatnam,2008-02-21,1275.0,1200,1450
Machilipatnam,2008-02-23,1250.0,1100,1600
Machilipatnam,2008-02-25,1250.0,1100,1600
Machilipatnam,2008-02-26,1200.0,1100,1600
Machilipatnam,2008-02-27,1325.0,1150,1600
Machilipatnam,2008-02-28,1325.0,1150,1600
Machilipatnam,2008-03-01,1286.6666666666667,1160,1600
Machilipatnam,2008-03-03,1286.6666666666667,1160,1600
Machilipatnam,2008-03-04,1286.6666666666667,1160,1600
Machilipatnam,2008-03-05,1340.0,1160,1600
Machilipatnam,2008-03-07,1250.0,1100,1500
Machilipatnam,2008-03-10,1200.0,1100,1500
Machilipatnam,2008-03-11,1200.0,1100,1500
Machilipatnam,2008-03-12,1250.0,1100,1500
Machilipatnam,2008-03-13,1200.0,1100,1500
Machilipatnam,2008-03-14,1200.0,1100,1500
Machilipatnam,2008-03-15,1300.0,1100,1500
Machilipatnam,2008-03-17,1266.6666666666667,1200,1450
Machilipatnam,2008-03-18,1266.6666666666667,1200,1450
Machilipatnam,2008-03-19,1300.0,1200,1450
Machilipatnam,2008-03-25,1266.6666666666667,1200,1600
Machilipatnam,2008-03-26,1300.0,1200,1600
Machilipatnam,2008-03-27,1266.6666666666667,1200,1600
Machilipatnam,2008-03-28,1300.0,1200,1600
Machilipatnam,2008-03-29,1266.6666666666667,1200,1600
Machilipatnam,2008-03-31,1200.0,1150,1450
Machilipatnam,2008-04-01,1225.0,1150,1450
Machilipatnam,2008-04-02,1225.0,1150,1450
Machilipatnam,2008-04-03,1225.0,1150,1450
Machilipatnam,2008-04-04,1300.0,1300,1450
Machilipatnam,2008-04-08,1200.0,1150,1450
Machilipatnam,2008-04-09,1225.0,1150,1450
Machilipatnam,2008-04-10,1225.0,1150,1450
Machilipatnam,2008-04-11,1200.0,1100,1600
Machilipatnam,2008-04-15,1200.0,1100,1600
Machilipatnam,2008-04-16,1250.0,1100,1600
Machilipatnam,2008-04-17,1250.0,1100,1600
Machilipatnam,2008-04-18,1250.0,1100,1600
Machilipatnam,2008-04-19,1400.0,1400,1600
Machilipatnam,2008-04-21,1250.0,1100,1600
Machilipatnam,2008-04-22,1250.0,1100,1600
Machilipatnam,2008-04-25,1325.0,1100,1600
Machilipatnam,2008-04-26,1266.6666666666667,1100,1600
Machilipatnam,2008-04-29,1300.0,1200,1600
Machilipatnam,2008-04-30,1300.0,1200,1600
Machilipatnam,2008-05-01,1350.0,1200,1600
Machilipatnam,2008-05-02,1325.0,1150,1600
